,total return,norm100,drawdown,shraperatio,sharperatio
0,0.03699889433698764,3.513546414130965,7.739318984688164,,0.1623495120103976
1,-0.19393658523159335,-16.557088248142897,25.027165872303907,,-0.6774649261934356
2,-0.06988945872976922,-6.3148188639529135,14.085087804728394,,-2.903407960942185
3,-0.11223734024072761,-9.945473660342188,11.387306820729567,,-0.8720830514984022
4,0.3168986383701652,34.41637365608703,16.035828285088556,,0.7132686357884382
5,0.7934134363418306,109.70240219700355,0.0,,2.933936535758661
6,0.335467651408701,36.766258627050235,0.0,,2.7758026272690586
7,0.09195485927966134,8.961512257026099,24.72023634109358,,0.29050804614467796
8,-0.21564814741901006,-18.230968677950337,25.89418051244753,,-4.968958719902314
9,0.11715634421520588,11.554817544388149,28.00280661282969,,0.31441238293796864
10,0.10157151593593958,9.943903499527512,42.85685293933914,,0.30834309316641945
11,0.3903042894896879,43.9482974347665,2.3438257160241394,,0.9861119925402476
12,0.6670515673943856,86.37329948584315,0.0,,4.571452925342822
13,0.4684247314423504,54.83601699220563,0.9040663874376994,,1.3582162190658924
14,-0.041590753377138495,-3.821307203803126,29.4251460891321,,-0.38290309770945014
15,0.4736283239704919,55.58983601346655,3.4523186084719835,,0.9891805788310698
16,-0.04194667100265027,-3.8393760222692466,13.71446649050924,,-2.6822931837826696
17,0.20454915617310326,21.035359690056847,18.826472817343006,,0.617868651953015
18,0.42668218818896475,49.36288438895339,5.212090864972401,,2.243763265333207
19,-0.1342263192872756,-11.774830746765524,32.518462518606775,,-0.46944788877015997
20,0.13390957261795336,13.915914139271662,18.63001325255611,,1.3835528150497138
21,0.024404530708526467,2.3038951492248203,30.193086218340852,,0.07036908886275145
22,0.32295499821651896,35.178327471189725,14.894884029669878,,0.8854690202719872
23,0.06194938158165783,9.559087049304724,6.504177983761227,,0.6870525340216922
24,0.9492855814583682,142.5408287089968,4.464382374584659,,1.665581561466087
25,0.01860415058625652,1.7515502286038809,26.409090518499458,,0.04008256411714084
26,-0.017993912685084542,-1.6654080105983422,13.494434546966904,,-0.68276556205449
27,-0.3890064215845908,-30.446410607632423,32.47920058349455,,-2.678006472138876
28,0.4282583098291906,49.13887842861715,0.0,,2.697263641149479
29,-0.16519683482895206,-14.288545611502057,21.80620472694732,,-3.472187707834119
30,-0.08203333848168194,-7.370678653748322,24.398105659441782,,-2.3291354394320707
31,-0.01545140499924728,-1.4317822302150844,37.21159412699099,,0.06576270325906527
32,-0.06452045026085082,-5.84417720972195,14.141163697252393,,-2.6783575609841996
33,0.015254144791979864,1.433903345548705,10.872090579758297,,-0.06600667386286391
34,-0.04280440580384912,-3.9163268426857454,24.58111662573559,,-0.38014271071656275
35,-0.4664753334882236,-35.29792914249919,39.4492761195809,,-4.8156013044426045
36,-0.1887397768943197,-16.151377424708144,19.525630286907152,,-1.1162803839385949
37,0.00640796109305854,0.5998684162223569,8.458939981525093,,-5.5717314364860275
38,-0.10367572149867588,-9.222979148486948,37.47135088577348,,-0.7028091956725999
39,-0.17133868022933516,-14.77847144893014,22.86996795404818,,-1.8939224544883937
40,0.055879751644206895,5.353843301925677,20.402690111211697,,0.30202155709296225
41,-0.17045151459797195,-15.228166679947911,18.797928916622173,,-5.421635329794868
42,0.008061509340511183,0.7552452365206963,17.109569816136126,,-0.19395409217001516
43,-0.3441743917114003,-27.474316541729603,30.221130477984154,,-1.035993588841605
44,1.3298138986601398,245.96230524268668,0.0,,1.2876402880304807
45,-0.7180902526126698,-48.84027420805074,52.15053355890302,,-2.4292509992391405
46,0.8931286288003387,130.15590018687166,1.0896191733387626,,2.329311175975001
47,0.4817704419695781,56.77671545146047,8.827093471534308,,1.0319867392001796
48,0.2961117873582712,31.833687831386165,6.004426406926855,,2.205773864125907
49,-0.49731966226023133,-37.13401943455613,43.22550763845988,,-1.536310716992357
